Mortgage Rates,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
3.22,27612,3,4,2361,1,2007,440000,450000,37,10000,35.852,-78.6841,2,190.5972045743329
3.22,27253,2,2,1227,1,2004,194000,203000,22,9000,36.031,-79.3814,3,165.4441727791361
3.22,27407,2,2,1055,1,1984,135000,143000,39,8000,36.0334,-79.8626,3,135.54502369668248
3.22,27703,3,3,1699,1,2017,350000,358000,42,8000,35.9781,-78.8439,1,210.71218363743375
3.22,27615,2,3,1200,1,1986,249900,257000,35,7100,35.8887,-78.6393,2,214.16666666666663
3.22,27612,3,3,1720,1,2005,345000,352000,49,7000,35.852,-78.6841,2,204.65116279069767
3.22,27576,2,3,1238,1,2021,224700,230000,80,5300,35.5565,-78.264,0,185.78352180936997
3.22,27612,2,3,1393,1,2013,320000,325000,35,5000,35.852,-78.6841,2,233.3094041636755
3.22,27516,2,3,1455,1,2010,315000,320000,28,5000,35.9162,-79.0999,1,219.9312714776632
3.22,27704,3,3,2221,1,2005,295000,300000,84,5000,36.0383,-78.8764,1,135.074290859973
3.22,27302,3,3,1416,1,2021,280000,283540,247,3540,36.0979,-79.2719,3,200.24011299435028
3.22,27615,2,2,1002,1,1984,239000,242000,47,3000,35.8887,-78.6393,2,241.51696606786427
3.22,27517,3,3,2181,1,2005,470000,472500,36,2500,35.9182,-79.0035,1,216.64374140302613
3.22,27703,3,3,1736,1,2014,379000,380000,84,1000,35.9781,-78.8439,1,218.89400921658984
3.22,27302,3,3,1416,1,2021,277990,278740,196,750,36.0979,-79.2719,3,196.8502824858757
3.22,27302,3,3,1416,1,2021,275990,276740,192,750,36.0979,-79.2719,3,195.43785310734464
3.22,27603,2,2,951,1,1993,184900,185000,69,100,35.7076,-78.6563,4,194.53207150368036
3.22,27519,2,3,1439,1,2007,325000,325000,55,0,35.8072,-78.887,1,225.85128561501045
3.22,27587,3,3,1656,1,2007,330000,330000,64,0,35.9815,-78.5392,4,199.2753623188406
3.22,27609,2,2,1227,1,1983,225000,225000,46,0,35.848,-78.6317,2,183.3740831295844
3.22,27603,2,3,1412,1,2011,290000,290000,119,0,35.7076,-78.6563,4,205.3824362606232
3.22,27713,2,2,1040,1,1984,235000,235000,42,0,35.9112,-78.9178,1,225.96153846153845
3.22,27519,4,4,2350,1,2021,515662,515662,92,0,35.8072,-78.887,1,219.43063829787235
3.22,27703,4,4,2227,1,2021,465000,465000,19,0,35.9781,-78.8439,1,208.8010776829816
3.22,27540,3,3,2550,1,2020,464975,464975,176,0,35.6263,-78.8458,1,182.343137254902
3.22,27703,4,4,2227,1,2021,441052,441052,194,0,35.9781,-78.8439,1,198.04759766502025
3.22,27302,3,3,1416,1,2021,289990,289740,147,-250,36.0979,-79.2719,3,204.61864406779665
3.22,27519,4,4,2350,1,2021,505459,504594,158,-865,35.8072,-78.887,1,214.7208510638298
3.22,27607,4,4,2238,1,2018,514900,510000,60,-4900,35.8014,-78.6877,2,227.8820375335121
3.22,27606,4,3,3222,1,2019,555000,550000,36,-5000,35.7645,-78.7112,2,170.70142768466792
3.22,27804,6,2,5510,1,1997,269000,260000,45,-9000,35.9904,-77.8468,0,47.1869328493648
3.22,27713,2,3,1145,1,2003,290100,281000,29,-9100,35.9112,-78.9178,1,245.41484716157208
3.22,27617,3,3,2225,1,2013,491900,482000,67,-9900,35.9034,-78.7447,2,216.6292134831461
3.22,27703,3,3,1792,2,1985,120000,110000,2,-10000,35.9781,-78.8439,1,61.38392857142857
3.22,27713,3,3,1808,1,2016,400000,389200,56,-10800,35.9112,-78.9178,1,215.2654867256637
3.22,27609,3,3,1434,1,1974,260000,245500,107,-14500,35.848,-78.6317,2,171.19944211994422
3.22,27609,3,3,1605,1,1972,225000,210000,102,-15000,35.848,-78.6317,2,130.84112149532712
3.22,27613,3,3,1403,1,2005,335000,320000,81,-15000,35.8949,-78.7051,2,228.08267997148965
3.22,27511,2,3,1198,1,1983,299900,275000,94,-24900,35.7641,-78.7786,1,229.5492487479132
3.22,27527,2,2,1236,1,2004,230000,200000,16,-30000,35.6577,-78.3837,0,161.81229773462783
3.22,27606,4,3,3176,1,2019,559500,529000,241,-30500,35.7645,-78.7112,2,166.5617128463476
3.45,27713,3,3,1732,3,2001,275000,350000,52,75000,35.9112,-78.9178,1,202.07852193995384
3.45,27519,3,4,2548,1,2016,529900,595000,40,65100,35.8072,-78.887,1,233.5164835164835
3.45,27519,4,3,1874,1,2006,469900,520000,48,50100,35.8072,-78.887,1,277.48132337246534
3.45,27587,3,3,2328,1,2003,425000,472000,34,47000,35.9815,-78.5392,4,202.7491408934708
3.45,27609,4,3,2392,1,1978,335000,380100,0,45100,35.848,-78.6317,2,158.9046822742475
3.45,27614,3,3,2159,1,2000,330000,375000,39,45000,35.9457,-78.6433,2,173.69152385363594
3.45,27513,3,3,1732,1,2010,389000,432000,33,43000,35.7956,-78.7941,1,249.4226327944573
3.45,27703,3,3,1754,1,2019,375000,417000,28,42000,35.9781,-78.8439,1,237.74230330672748
3.45,27519,2,3,1693,1,2007,364900,405000,36,40100,35.8072,-78.887,1,239.2203189604253
3.45,27613,3,3,2002,1,2003,375000,415000,49,40000,35.8949,-78.7051,2,207.2927072927073
3.45,27502,4,4,2964,1,2017,499999,538000,23,38001,35.7225,-78.8408,1,181.5114709851552
3.45,27713,3,3,1582,1,2007,275000,310000,36,35000,35.9112,-78.9178,1,195.95448798988625
3.45,27615,2,2,997,1,1983,195000,227555,46,32555,35.8887,-78.6393,2,228.2397191574724
3.45,27617,3,3,1600,1,2008,315000,346500,39,31500,35.9034,-78.7447,2,216.5625
3.45,27609,3,3,1415,1,1973,203900,235000,57,31100,35.848,-78.6317,2,166.07773851590105
3.45,27612,3,3,1660,1,1983,269000,300000,27,31000,35.852,-78.6841,2,180.72289156626505
3.45,27617,3,3,1810,1,2011,360000,390501,42,30501,35.9034,-78.7447,2,215.746408839779
3.45,27529,3,3,2119,1,2019,325000,355000,48,30000,35.6813,-78.5975,4,167.53185464841906
3.45,27703,3,4,1875,1,2016,340000,370000,59,30000,35.9781,-78.8439,1,197.33333333333331
3.45,27615,2,3,1482,1,1982,300000,330000,25,30000,35.8887,-78.6393,2,222.67206477732796
3.45,27713,2,4,1814,1,1985,287000,315000,35,28000,35.9112,-78.9178,1,173.64939360529218
3.45,27610,3,3,1700,1,2009,230000,257000,33,27000,35.7667,-78.6008,4,151.1764705882353
3.45,27511,2,2,1186,1,1988,325900,352000,37,26100,35.7641,-78.7786,1,296.79595278246205
3.45,27613,3,4,1928,1,2001,340000,365000,35,25000,35.8949,-78.7051,2,189.31535269709545
3.45,27514,2,3,1168,1,1984,190000,215000,32,25000,35.9203,-79.0372,1,184.07534246575344
3.45,27587,3,3,1674,1,2018,307000,330000,38,23000,35.9815,-78.5392,4,197.1326164874552
3.45,27522,3,3,1445,1,2017,219900,240000,34,20100,36.1224,-78.6861,2,166.08996539792386
3.45,27612,3,4,2294,1,2002,395000,415000,26,20000,35.852,-78.6841,2,180.90671316477767
3.45,27701,2,4,1930,1,2020,644000,662335,863,18335,35.9967,-78.8966,1,343.178756476684
3.45,27522,2,3,1251,1,2005,199900,218000,39,18100,36.1224,-78.6861,2,174.26059152677857
3.45,27526,3,3,1977,1,2021,375000,393100,31,18100,35.58,-78.7908,1,198.83662114314615
3.45,27520,2,2,1108,1,2006,209900,227500,52,17600,35.6348,-78.451,0,205.3249097472924
3.45,27606,3,4,1374,1,2002,249900,267000,54,17100,35.7645,-78.7112,2,194.3231441048035
3.45,27529,2,2,1335,1,2001,239900,255500,34,15600,35.6813,-78.5975,4,191.38576779026215
3.45,27616,3,4,1725,1,2021,349900,365000,45,15100,35.8673,-78.5381,4,211.59420289855072
3.45,27609,3,2,1650,1,1985,315000,330000,59,15000,35.848,-78.6317,2,200.0
3.45,27540,3,3,2476,1,2021,438675,453675,197,15000,35.6263,-78.8458,1,183.22899838449112
3.45,27608,3,3,2400,1,2014,650000,665000,44,15000,35.8077,-78.6463,2,277.0833333333333
3.45,27587,2,2,907,1,2000,205900,220100,32,14200,35.9815,-78.5392,4,242.6681367144432
3.45,27616,3,3,1687,1,2022,333275,347250,117,13975,35.8673,-78.5381,4,205.83876704208652
3.45,27597,2,2,1246,1,1988,160000,172500,43,12500,35.8321,-78.3174,0,138.4430176565008
3.45,27612,2,3,1247,1,1986,244900,257000,35,12100,35.852,-78.6841,2,206.09462710505213
3.45,27703,3,4,1559,1,2007,379900,392000,39,12100,35.9781,-78.8439,1,251.4432328415651
3.45,27616,3,3,1754,1,2022,352900,364001,119,11101,35.8673,-78.5381,4,207.5262257696693
3.45,27519,2,3,1526,1,2009,299000,310000,43,11000,35.8072,-78.887,1,203.14547837483616
3.45,27523,3,3,1829,1,2018,435900,446500,27,10600,35.7225,-78.8408,1,244.12247129579004
3.45,27545,3,3,1672,1,2006,255000,265000,37,10000,35.7789,-78.4898,4,158.4928229665072
3.45,27606,2,3,1410,1,2004,275000,285000,37,10000,35.7645,-78.7112,2,202.12765957446808
3.45,27616,2,3,1272,1,2014,260000,270000,37,10000,35.8673,-78.5381,4,212.26415094339623
3.45,27804,3,2,1312,1,1983,130000,140000,71,10000,35.9904,-77.8468,0,106.70731707317071
3.45,27615,2,3,1134,2,1985,229000,237000,35,8000,35.8887,-78.6393,2,208.994708994709
3.45,27615,4,4,2084,1,2021,501649,508649,224,7000,35.8887,-78.6393,2,244.07341650671785
3.45,27615,2,3,1368,1,1983,265000,272000,30,7000,35.8887,-78.6393,2,198.83040935672517
3.45,27617,3,3,1652,1,2010,329900,336000,102,6100,35.9034,-78.7447,2,203.38983050847455
3.45,27713,3,3,1732,1,2021,282900,288705,300,5805,35.9112,-78.9178,1,166.68879907621246
3.45,27587,4,4,2222,1,2019,361100,366100,53,5000,35.9815,-78.5392,4,164.76147614761476
3.45,27517,2,2,1120,1,1989,240000,245000,44,5000,35.9182,-79.0035,1,218.75
3.45,27502,3,3,1557,1,1997,335000,339550,31,4550,35.7225,-78.8408,1,218.0796403339756
3.45,27615,3,3,1824,1,1985,354000,357000,60,3000,35.8887,-78.6393,2,195.72368421052636
3.45,27612,2,3,1164,1,1985,237500,238000,43,500,35.852,-78.6841,2,204.46735395189003
3.45,27616,3,3,1629,1,2021,321900,321900,108,0,35.8673,-78.5381,4,197.60589318600367
3.45,27278,3,3,1618,1,2016,305000,305000,53,0,36.0756,-79.0914,3,188.504326328801
3.45,27529,3,3,1558,1,2021,298090,298090,101,0,35.6813,-78.5975,4,191.3286264441592
3.45,27502,4,5,2201,1,2021,363740,363740,176,0,35.7225,-78.8408,1,165.26124488868695
3.45,27713,3,3,1957,1,2021,314035,314035,299,0,35.9112,-78.9178,1,160.46755237608585
3.45,27526,3,3,1984,1,2019,364900,364900,41,0,35.58,-78.7908,1,183.92137096774192
3.45,27587,3,3,1888,1,2008,350000,350000,62,0,35.9815,-78.5392,4,185.38135593220335
3.45,27526,3,3,1909,1,2021,336907,336907,174,0,35.58,-78.7908,1,176.4834992142483
3.45,27610,4,3,2540,1,2017,374900,374900,50,0,35.7667,-78.6008,4,147.5984251968504
3.45,27516,3,3,2273,1,2021,452030,452030,0,0,35.9162,-79.0999,1,198.86933567971843
3.45,27523,2,4,2672,1,2020,529314,529314,153,0,35.7225,-78.8408,1,198.09655688622755
3.45,27615,4,4,2332,1,2021,550402,550402,225,0,35.8887,-78.6393,2,236.0214408233276
3.45,27516,3,3,1964,1,2021,406900,406900,0,0,35.9162,-79.0999,1,207.17922606924645
3.45,27703,4,4,2227,1,2021,439142,439142,222,0,35.9781,-78.8439,1,197.1899416255052
3.45,27703,4,4,2227,1,2021,429869,429869,225,0,35.9781,-78.8439,1,193.02604400538843
3.45,27540,3,3,2020,1,2021,427055,427055,124,0,35.6263,-78.8458,1,211.4133663366337
3.45,27519,4,4,2350,1,2021,516456,514944,100,-1512,35.8072,-78.887,1,219.12510638297871
3.45,27617,4,4,2190,1,2007,409000,407000,119,-2000,35.9034,-78.7447,2,185.8447488584475
3.45,27705,2,3,1290,1,1984,239500,235000,53,-4500,36.0218,-78.9478,1,182.1705426356589
3.45,27613,3,3,1386,1,2001,299900,295400,31,-4500,35.8949,-78.7051,2,213.13131313131316
3.45,27302,3,3,1429,1,2021,293990,289000,132,-4990,36.0979,-79.2719,3,202.23932820153956
3.45,27703,2,3,1369,1,2011,280000,275000,76,-5000,35.9781,-78.8439,1,200.8765522279036
3.45,27519,2,2,1854,1,2002,425000,420000,42,-5000,35.8072,-78.887,1,226.53721682847896
3.45,27603,2,3,1189,1,1987,230000,225000,37,-5000,35.7076,-78.6563,4,189.2346509671993
3.45,27705,2,2,1280,1,1984,235000,230000,49,-5000,36.0218,-78.9478,1,179.6875
3.45,27707,3,3,1554,1,1984,275000,269000,103,-6000,35.9631,-78.9315,1,173.1016731016731
3.45,27511,2,3,1177,1,1994,279900,273000,116,-6900,35.7641,-78.7786,1,231.94562446898897
3.45,27604,2,3,1004,1,2002,185000,176000,68,-9000,35.8334,-78.5799,4,175.29880478087648
3.45,27704,2,2,1292,1,1974,194500,185000,84,-9500,36.0383,-78.8764,1,143.1888544891641
3.45,27713,3,3,2074,1,2017,436500,425000,76,-11500,35.9112,-78.9178,1,204.91803278688525
3.45,27526,3,3,1300,1,1997,250000,235000,34,-15000,35.58,-78.7908,1,180.7692307692308
3.45,27610,3,3,1624,1,2008,275900,260000,103,-15900,35.7667,-78.6008,4,160.0985221674877
3.45,27703,3,3,1697,1,2018,389900,371000,119,-18900,35.9781,-78.8439,1,218.62109605185623
3.45,27604,1,1,715,1,2004,199900,180000,97,-19900,35.8334,-78.5799,4,251.74825174825176
3.45,27605,3,4,2763,1,2019,1349000,1325000,114,-24000,35.7908,-78.653,2,479.55121245023525
3.56,27516,3,3,1857,1,1997,415000,470000,41,55000,35.9162,-79.0999,1,253.09639203015612
3.56,27560,3,3,1815,1,2002,400000,446150,36,46150,35.8344,-78.8466,1,245.81267217630852
3.56,27613,2,3,1321,1,1994,235000,280000,39,45000,35.8949,-78.7051,2,211.96063588190765
3.56,27517,2,2,1197,1,1988,249900,285000,49,35100,35.9182,-79.0035,1,238.0952380952381
3.56,27610,4,3,1835,1,2013,250000,285000,47,35000,35.7667,-78.6008,4,155.31335149863762
3.56,27278,3,3,1641,1,2010,249500,282000,50,32500,36.0756,-79.0914,3,171.84643510054843
3.56,27617,4,3,2402,1,2014,495000,525000,56,30000,35.9034,-78.7447,2,218.56786011656956
3.56,27609,3,3,1728,1,1995,380000,407000,36,27000,35.848,-78.6317,2,235.53240740740745
3.56,27617,3,3,2010,1,2002,389000,415000,37,26000,35.9034,-78.7447,2,206.46766169154228
3.56,27616,3,3,1489,1,2009,256000,282000,31,26000,35.8673,-78.5381,4,189.38885157824043
3.56,27519,3,3,1618,1,2011,404900,430000,24,25100,35.8072,-78.887,1,265.7601977750309
3.56,27704,3,3,1541,1,2003,250000,275000,55,25000,36.0383,-78.8764,1,178.45554834523037
3.56,27606,3,3,1770,1,2006,350000,374000,24,24000,35.7645,-78.7112,2,211.29943502824855
3.56,27612,2,3,1377,1,2007,305000,328500,36,23500,35.852,-78.6841,2,238.562091503268
3.56,27615,3,3,2268,1,1968,287900,310000,35,22100,35.8887,-78.6393,2,136.68430335097003
3.56,27616,3,3,1686,1,2014,300000,320000,32,20000,35.8673,-78.5381,4,189.79833926453145
3.56,27614,3,3,1680,1,2008,230000,246000,42,16000,35.9457,-78.6433,2,146.42857142857142
3.56,27615,2,3,1284,1,1988,249943,265100,42,15157,35.8887,-78.6393,2,206.46417445482865
3.56,27519,3,3,2347,1,2007,479900,495000,47,15100,35.8072,-78.887,1,210.9075415423945
3.56,27615,2,3,1305,1,1986,250000,265000,70,15000,35.8887,-78.6393,2,203.06513409961687
3.56,27540,3,3,2504,1,2016,435000,450000,58,15000,35.6263,-78.8458,1,179.71246006389777
3.56,27529,3,3,1605,1,1974,210000,223000,42,13000,35.6813,-78.5975,4,138.94080996884736
3.56,27529,2,3,1150,1,1984,210000,221500,33,11500,35.6813,-78.5975,4,192.6086956521739
3.56,27612,2,2,1429,1,1979,260000,271000,46,11000,35.852,-78.6841,2,189.64310706787964
3.56,27713,3,4,2695,1,1985,299900,310000,42,10100,35.9112,-78.9178,1,115.0278293135436
3.56,27604,2,3,1073,1,2000,230000,240000,44,10000,35.8334,-78.5799,4,223.67194780987884
3.56,27527,3,3,1650,1,2019,285000,295000,35,10000,35.6577,-78.3837,0,178.78787878787878
3.56,27517,2,2,912,1,1973,128000,138000,17,10000,35.9182,-79.0035,1,151.31578947368422
3.56,27713,3,4,1748,1,2006,300000,310000,45,10000,35.9112,-78.9178,1,177.34553775743706
3.56,27215,4,3,2684,1,2008,315000,323500,34,8500,36.0318,-79.4889,3,120.5290611028316
3.56,27614,2,3,1435,1,1997,299000,305000,29,6000,35.9457,-78.6433,2,212.54355400696863
3.56,27604,2,3,1174,1,2004,160000,165000,46,5000,35.8334,-78.5799,4,140.54514480408858
3.56,27526,3,3,1742,1,2021,320555,325390,182,4835,35.58,-78.7908,1,186.7910447761194
3.56,27603,3,3,2339,1,2018,379900,382000,62,2100,35.7076,-78.6563,4,163.31765711842667
3.56,27215,2,3,1701,1,2021,287000,287700,88,700,36.0318,-79.4889,3,169.1358024691358
3.56,27713,3,3,1817,1,2021,304185,304185,306,0,35.9112,-78.9178,1,167.4105668684645
3.56,27502,2,3,1432,1,2008,330000,330000,31,0,35.7225,-78.8408,1,230.44692737430168
3.56,27713,3,3,1806,1,2021,309110,309110,309,0,35.9112,-78.9178,1,171.15725359911406
3.56,27606,3,3,1355,1,1986,225000,225000,50,0,35.7645,-78.7112,2,166.05166051660515
3.56,27215,3,3,2139,1,1998,220000,220000,47,0,36.0318,-79.4889,3,102.85179990649836
3.56,27587,3,3,1570,1,2011,270000,270000,0,0,35.9815,-78.5392,4,171.97452229299364
3.56,27278,3,3,1763,1,2022,339185,339185,7,0,36.0756,-79.0914,3,192.3908111174135
3.56,27526,3,3,1909,1,2021,340556,340556,176,0,35.58,-78.7908,1,178.39497118910424
3.56,27616,3,3,1629,1,2021,344900,344900,116,0,35.8673,-78.5381,4,211.72498465316144
3.56,27615,3,4,2084,1,2021,522579,522579,187,0,35.8887,-78.6393,2,250.7576775431862
3.56,27713,3,3,1905,1,2021,386310,386310,192,0,35.9112,-78.9178,1,202.78740157480317
3.56,27278,4,3,2375,1,2021,372845,372845,266,0,36.0756,-79.0914,3,156.98736842105262
3.56,27502,3,4,2425,1,2021,374560,374560,193,0,35.7225,-78.8408,1,154.45773195876288
3.56,27703,4,4,2227,1,2021,479609,479609,65,0,35.9781,-78.8439,1,215.3610237988325
3.56,27519,3,4,2636,1,2007,450000,450000,71,0,35.8072,-78.887,1,170.7132018209408
3.56,27539,3,3,1645,1,2006,366100,366100,35,0,35.7225,-78.8408,1,222.5531914893617
3.56,27519,4,4,2519,1,2021,554419,554419,172,0,35.8072,-78.887,1,220.09487892020644
3.56,27615,3,4,2200,1,2021,531174,531174,188,0,35.8887,-78.6393,2,241.44272727272727
3.56,27703,4,4,2227,1,2021,464189,464189,167,0,35.9781,-78.8439,1,208.43691064211944
3.56,27523,4,4,2405,1,2021,459486,459486,156,0,35.7225,-78.8408,1,191.05446985446983
3.56,27302,3,3,1429,1,2021,277990,277740,180,-250,36.0979,-79.2719,3,194.35969209237228
3.56,27523,4,4,2479,1,2021,380830,380000,309,-830,35.7225,-78.8408,1,153.28761597418313
3.56,27804,2,2,1120,1,1984,119900,118000,104,-1900,35.9904,-77.8468,0,105.35714285714286
3.56,27519,4,4,2350,1,2021,515314,513374,105,-1940,35.8072,-78.887,1,218.45702127659573
3.56,27560,3,3,1488,1,2006,364900,362000,43,-2900,35.8344,-78.8466,1,243.27956989247312
3.56,27560,3,4,2658,1,2019,470000,465000,60,-5000,35.8344,-78.8466,1,174.94356659142213
3.56,27302,2,3,1552,1,2006,255000,250000,42,-5000,36.0979,-79.2719,3,161.08247422680412
3.56,27705,2,1,831,1,1984,165000,160000,11,-5000,36.0218,-78.9478,1,192.53910950661853
3.56,27703,2,2,1546,1,2018,390000,380000,57,-10000,35.9781,-78.8439,1,245.7956015523933
3.56,27511,2,2,1152,1,1975,225000,215000,52,-10000,35.7641,-78.7786,1,186.63194444444449
3.56,27616,3,3,1469,1,2007,290000,280000,84,-10000,35.8673,-78.5381,4,190.60585432266848
3.56,27517,2,3,1348,1,1987,290000,275000,100,-15000,35.9182,-79.0035,1,204.0059347181009
3.56,27713,3,3,1834,1,2017,424900,405000,109,-19900,35.9112,-78.9178,1,220.8287895310796
3.56,27609,3,4,2726,1,2011,795000,775000,70,-20000,35.848,-78.6317,2,284.2993396918562
3.55,27502,3,3,2183,1,2020,377000,435000,24,58000,35.7225,-78.8408,1,199.26706367384327
3.55,27523,3,4,2551,1,2021,498000,550000,22,52000,35.7225,-78.8408,1,215.6017248137985
3.55,27713,3,3,1755,1,2019,324900,370000,43,45100,35.9112,-78.9178,1,210.82621082621085
3.55,27587,4,3,1888,1,2018,289000,331000,39,42000,35.9815,-78.5392,4,175.3177966101695
3.55,27540,3,3,1832,1,2014,325000,361000,56,36000,35.6263,-78.8458,1,197.05240174672488
3.55,27703,3,3,1589,1,2006,264900,300000,36,35100,35.9781,-78.8439,1,188.79798615481437
3.55,27511,2,2,1151,1,1972,200000,235000,58,35000,35.7641,-78.7786,1,204.17028670721112
3.55,27518,3,4,2738,1,2021,455000,488050,246,33050,35.7299,-78.7735,1,178.25054784514245
3.55,27701,2,3,1757,1,2021,559000,591510,578,32510,35.9967,-78.8966,1,336.659077973819
3.55,27615,2,3,1194,1,1985,230000,262500,53,32500,35.8887,-78.6393,2,219.84924623115575
3.55,27713,2,3,1150,1,2021,289000,321000,41,32000,35.9112,-78.9178,1,279.1304347826087
3.55,27615,2,3,1197,1,1985,270000,300000,37,30000,35.8887,-78.6393,2,250.6265664160401
3.55,27518,3,4,2651,1,2021,460000,487550,262,27550,35.7299,-78.7735,1,183.91173142210488
3.55,27502,3,4,2518,1,2017,499900,527000,42,27100,35.7225,-78.8408,1,209.29308975377285
3.55,27610,4,3,1575,1,2014,230000,256000,108,26000,35.7667,-78.6008,4,162.53968253968253
3.55,27707,3,3,1843,1,1986,425000,450000,23,25000,35.9631,-78.9315,1,244.16711882799785
3.55,27520,2,3,1162,1,1998,168900,193100,50,24200,35.6348,-78.451,0,166.1790017211704
3.55,27703,3,3,1824,1,2020,398900,420000,45,21100,35.9781,-78.8439,1,230.26315789473685
3.55,27560,3,3,1866,1,2011,375000,396000,36,21000,35.8344,-78.8466,1,212.2186495176849
3.55,27539,3,3,2439,1,2008,399900,420000,46,20100,35.7225,-78.8408,1,172.20172201722016
3.55,27278,3,3,1910,1,2017,325000,345000,40,20000,36.0756,-79.0914,3,180.6282722513089
3.55,27703,3,3,2060,1,2019,435000,455000,68,20000,35.9781,-78.8439,1,220.873786407767
3.55,27502,2,3,1534,1,2008,325000,345000,46,20000,35.7225,-78.8408,1,224.90221642764016
3.55,27713,2,2,1040,1,1984,230000,250000,20,20000,35.9112,-78.9178,1,240.3846153846154
3.55,27713,2,2,1087,1,1984,245000,262500,55,17500,35.9112,-78.9178,1,241.49034038638453
3.55,27529,3,3,2092,1,2017,355000,372000,47,17000,35.6813,-78.5975,4,177.82026768642447
3.55,27612,3,4,2490,1,2010,419900,436500,33,16600,35.852,-78.6841,2,175.3012048192771
3.55,27519,3,3,2452,1,2021,398270,414795,353,16525,35.8072,-78.887,1,169.16598694942903
3.55,27614,3,2,1605,1,2003,379000,395000,44,16000,35.9457,-78.6433,2,246.10591900311528
3.55,27616,3,3,1674,1,2017,320000,335000,49,15000,35.8673,-78.5381,4,200.1194743130227
3.55,27616,2,3,1299,1,2002,215000,230000,39,15000,35.8673,-78.5381,4,177.0592763664357
3.55,27511,2,2,1152,1,1972,225000,240000,34,15000,35.7641,-78.7786,1,208.33333333333331
3.55,27603,2,3,1412,1,2010,275000,290000,59,15000,35.7076,-78.6563,4,205.3824362606232
3.55,27615,3,3,1859,1,1998,351100,365450,30,14350,35.8887,-78.6393,2,196.5841850457235
3.55,27278,3,3,1750,1,2019,332500,345000,39,12500,36.0756,-79.0914,3,197.14285714285717
3.55,27713,3,3,1624,1,2018,340000,352000,74,12000,35.9112,-78.9178,1,216.7487684729064
3.55,27519,3,4,2452,1,2021,420530,431530,352,11000,35.8072,-78.887,1,175.9910277324633
3.55,27529,4,3,2475,1,2019,399000,410000,52,11000,35.6813,-78.5975,4,165.65656565656565
3.55,27604,2,3,1063,1,1999,214900,225000,28,10100,35.8334,-78.5799,4,211.6650987770461
3.55,27520,2,2,1119,1,2015,239000,249077,43,10077,35.6348,-78.451,0,222.58891867739047
3.55,27713,3,4,2068,1,1985,315000,325000,46,10000,35.9112,-78.9178,1,157.1566731141199
3.55,27511,3,4,2070,1,1988,320000,330000,98,10000,35.7641,-78.7786,1,159.42028985507247
3.55,27610,3,3,1176,1,2000,210000,220000,39,10000,35.7667,-78.6008,4,187.0748299319728
