MLS #,City,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
2506384,Raleigh,27615,2,3,1216,1,1985,2023-04-21,2023-06-02,275000,305000,42,30000,35.8887,-78.6393,0,250.82236842105263
2504760,Chapel Hill,27514,1,1,590,1,1967,2023-04-13,2023-06-01,135000,165000,49,30000,35.9203,-79.0372,1,279.66101694915255
2515885,Chapel Hill,27517,2,2,1575,1,2008,2023-06-12,2023-07-05,650000,680000,23,30000,35.9182,-79.0035,1,431.74603174603175
2399859,Cary,27518,2,2,1217,1,1990,2021-08-04,2021-09-10,285000,315000,37,30000,35.7299,-78.7735,0,258.8331963845522
2471408,Chapel Hill,27514,3,2,1439,1,2006,2022-08-29,2022-09-15,350000,380000,17,30000,35.9203,-79.0372,1,264.0722724113968
2370114,Chapel Hill,27516,2,3,1259,1,2002,2021-03-04,2021-04-30,345000,375000,57,30000,35.9162,-79.0999,1,297.8554408260524
2416961,Gibsonville,27249,2,2,1847,1,2008,2021-11-02,2022-01-10,275000,305000,69,30000,36.1183,-79.5685,4,165.13264753654576
2428553,Raleigh,27617,3,2,1434,1,2005,2022-01-26,2022-02-28,275000,305000,33,30000,35.9034,-78.7447,0,212.69177126917714
2382946,Cary,27511,2,2,1093,1,1979,2021-05-10,2021-06-15,205000,235000,36,30000,35.7641,-78.7786,0,215.00457456541628
2428413,Cary,27513,1,1,694,1,1984,2022-01-25,2022-03-11,150000,180000,45,30000,35.7956,-78.7941,0,259.3659942363112
2415304,Cary,27511,2,2,873,1,1986,2021-10-23,2022-04-29,250000,280000,188,30000,35.7641,-78.7786,0,320.7331042382589
2377289,Cary,27511,3,2,1542,1,2003,2021-04-12,2021-05-27,370000,400000,45,30000,35.7641,-78.7786,0,259.40337224383916
2497380,Durham,27701,2,3,1245,1,2017,2023-03-01,2023-03-24,695000,725000,23,30000,35.9967,-78.8966,1,582.3293172690763
2290707,Durham,27701,1,1,404,1,2021,2019-11-27,2022-05-02,162900,192900,887,30000,35.9967,-78.8966,1,477.4752475247525
2426148,Durham,27713,2,2,1015,1,1986,2022-01-10,2022-01-28,170000,200000,18,30000,35.9112,-78.9178,1,197.04433497536945
2428874,Raleigh,27605,3,2,1124,1,1949,2022-01-28,2022-03-04,380000,410000,35,30000,35.7908,-78.653,0,364.7686832740213
2436289,Clayton,27520,2,2,1171,1,2004,2022-03-14,2022-04-21,175000,205000,38,30000,35.6348,-78.451,0,175.06404782237405
2372105,Durham,27701,3,3,2242,1,2023,2021-03-15,2023-09-29,1150000,1180000,928,30000,35.9967,-78.8966,1,526.3157894736842
2434323,Durham,27701,1,1,553,1,1972,2022-03-03,2022-04-01,210000,240000,29,30000,35.9967,-78.8966,1,433.996383363472
2419203,Raleigh,27615,2,3,1292,1,1985,2021-11-15,2021-12-29,230000,260000,44,30000,35.8887,-78.6393,0,201.23839009287926
2438860,Carrboro,27510,2,2,1726,1,2004,2022-03-28,2022-06-01,395000,425000,65,30000,35.9055,-79.0901,1,246.234067207416
2436587,Durham,27701,1,1,1459,2,1984,2022-03-15,2022-04-25,440000,470000,41,30000,35.9967,-78.8966,1,322.1384509938314
2393653,Raleigh,27612,1,1,576,1,1983,2021-07-03,2021-08-16,170000,200000,44,30000,35.852,-78.6841,0,347.22222222222223
2426530,Cary,27511,3,2,1595,1,2001,2022-01-11,2022-02-18,445000,475000,38,30000,35.7641,-78.7786,0,297.80564263322884
2386692,Raleigh,27604,2,2,984,1,1998,2021-05-29,2021-06-30,300000,330000,32,30000,35.8334,-78.5799,0,335.3658536585366
2380843,Chapel Hill,27516,2,3,1615,1,2002,2021-04-29,2021-06-21,405000,435000,53,30000,35.9162,-79.0999,1,269.3498452012384
2449337,Chapel Hill,27517,2,2,1141,1,2008,2022-05-16,2022-06-17,500000,530000,32,30000,35.9182,-79.0035,1,464.5048203330412
2440957,Chapel Hill,27517,2,2,1132,1,2009,2022-04-06,2022-05-13,495500,525000,37,29500,35.9182,-79.0035,1,463.7809187279152
2437985,Chapel Hill,27517,1,1,774,1,1991,2022-03-22,2022-04-22,208600,238000,31,29400,35.9182,-79.0035,1,307.4935400516796
2391839,Carrboro,27510,2,1,843,1,1984,2021-06-24,2021-07-21,171000,200000,27,29000,35.9055,-79.0901,1,237.2479240806643
2428449,Raleigh,27604,3,4,1803,1,2016,2022-01-26,2022-03-02,396000,425000,35,29000,35.8334,-78.5799,0,235.71824736550195
2179059,Raleigh,27601,2,2,1421,1,2018,2018-03-16,2021-01-14,661500,690003,1035,28503,35.7727,-78.6324,0,485.5756509500352
2427572,Chapel Hill,27517,2,3,1152,1,1974,2022-01-19,2022-02-18,257500,286000,30,28500,35.9182,-79.0035,1,248.26388888888889
2387463,Chapel Hill,27516,2,1,826,1,1977,2021-06-03,2021-06-21,132000,160000,18,28000,35.9162,-79.0999,1,193.7046004842615
2451923,Chapel Hill,27514,2,2,1186,1,2003,2022-05-27,2022-07-11,285000,313000,45,28000,35.9203,-79.0372,1,263.9123102866779
2396089,Carrboro,27510,2,2,961,1,1983,2021-07-16,2021-08-11,239000,267000,26,28000,35.9055,-79.0901,1,277.8355879292404
2429645,Raleigh,27613,3,4,1700,1,2020,2022-02-03,2022-04-01,382000,410000,57,28000,35.8949,-78.7051,0,241.1764705882353
2384542,Chapel Hill,27514,2,2,908,1,1985,2021-05-18,2021-06-10,170000,197700,23,27700,35.9203,-79.0372,1,217.73127753303964
2414675,Raleigh,27605,2,2,953,1,1986,2021-10-20,2021-11-22,299900,327500,33,27600,35.7908,-78.653,0,343.6516264428122
2436548,Raleigh,27609,2,2,995,1,1982,2022-03-15,2022-03-29,210000,237500,14,27500,35.848,-78.6317,0,238.69346733668343
2431362,Raleigh,27615,2,3,1167,1,1985,2022-02-14,2022-03-28,245000,272500,42,27500,35.8887,-78.6393,0,233.50471293916024
2468927,Chapel Hill,27516,2,3,1255,1,2001,2022-08-16,2022-08-31,395000,422500,15,27500,35.9162,-79.0999,1,336.65338645418325
2446876,Raleigh,27603,1,1,956,1,2008,2022-05-05,2022-05-27,362500,390000,22,27500,35.7076,-78.6563,0,407.9497907949791
2442346,Raleigh,27605,1,1,722,1,1986,2022-04-13,2022-05-11,295000,322500,28,27500,35.7908,-78.653,0,446.67590027700834
2388135,Cary,27513,2,2,1290,1,1986,2021-06-06,2021-06-28,200000,227100,22,27100,35.7956,-78.7941,0,176.04651162790697
2434511,Raleigh,27604,1,1,826,1,2007,2022-03-03,2022-03-28,210000,237000,25,27000,35.8334,-78.5799,0,286.92493946731236
2424624,Raleigh,27605,2,2,1049,1,1986,2021-12-28,2022-01-28,345000,372000,31,27000,35.7908,-78.653,0,354.6234509056244
2428075,Cary,27513,2,2,1035,1,1984,2022-01-21,2022-02-14,170000,197000,24,27000,35.7956,-78.7941,0,190.33816425120773
2408616,Wake Forest,27587,1,1,648,1,1854,2021-09-17,2021-10-29,225000,251500,42,26500,35.9815,-78.5392,0,388.11728395061726
2376862,Raleigh,27605,2,2,913,1,1949,2021-04-09,2021-05-18,250000,276500,39,26500,35.7908,-78.653,0,302.8477546549836
2401337,Cary,27518,2,2,1153,1,1997,2021-08-12,2021-08-27,225000,251500,15,26500,35.7299,-78.7735,0,218.1266261925412
2508638,Durham,27713,2,2,1022,1,1986,2023-05-03,2023-06-07,219500,246000,35,26500,35.9112,-78.9178,1,240.7045009784736
2434563,Chapel Hill,27516,2,2,1262,1,1998,2022-03-03,2022-04-19,375000,401300,47,26300,35.9162,-79.0999,1,317.98732171156894
2374507,Chapel Hill,27514,2,2,900,1,1987,2021-03-27,2021-05-13,199900,226000,47,26100,35.9203,-79.0372,1,251.11111111111111
2386183,Cary,27513,3,2,1451,1,2000,2021-05-27,2021-06-16,230000,256000,20,26000,35.7956,-78.7941,0,176.4300482425913
2496475,Chapel Hill,27516,1,2,946,1,1998,2023-02-23,2023-03-27,329000,355000,32,26000,35.9162,-79.0999,1,375.26427061310784
2452889,Raleigh,27613,2,2,1434,1,2006,2022-06-02,2022-07-28,299000,325000,56,26000,35.8949,-78.7051,0,226.63877266387726
2453079,Raleigh,27606,2,2,1156,1,1984,2022-06-02,2022-07-06,229000,255000,34,26000,35.7645,-78.7112,0,220.58823529411765
2449004,Raleigh,27601,2,3,1496,1,2007,2022-05-13,2022-06-30,499000,525000,48,26000,35.7727,-78.6324,0,350.93582887700535
2413906,Cary,27518,2,2,1142,1,1997,2021-10-15,2021-12-01,250000,276000,47,26000,35.7299,-78.7735,0,241.68126094570928
2436263,Durham,27701,1,2,1467,1,1994,2022-03-14,2022-04-14,649000,675000,31,26000,35.9967,-78.8966,1,460.1226993865031
2427594,Carrboro,27510,2,1,880,1,1979,2022-01-19,2022-02-23,234000,260000,35,26000,35.9055,-79.0901,1,295.45454545454544
2449844,Raleigh,27605,1,1,566,1,1953,2022-05-18,2022-06-24,235000,260600,37,25600,35.7908,-78.653,0,460.42402826855124
2410895,Cary,27511,2,2,1162,1,1982,2021-09-30,2021-11-04,240000,265501,35,25501,35.7641,-78.7786,0,228.48623063683306
2392415,Raleigh,27606,3,3,1628,1,1975,2021-06-26,2021-07-16,214900,240000,20,25100,35.7645,-78.7112,0,147.42014742014743
2440465,Raleigh,27605,4,4,4532,1,1949,2022-04-04,2022-05-26,699900,725000,52,25100,35.7908,-78.653,0,159.97352162400705
2372272,Durham,27703,2,2,906,1,1989,2021-03-15,2021-04-07,99900,125000,23,25100,35.9781,-78.8439,1,137.9690949227373
2432131,Raleigh,27606,4,4,1171,1,1999,2022-02-18,2022-03-29,234900,260000,39,25100,35.7645,-78.7112,0,222.0324508966695
2425881,Durham,27703,1,2,986,1,2008,2022-01-07,2022-01-28,225000,250100,21,25100,35.9781,-78.8439,1,253.65111561866127
2383411,Raleigh,27605,2,2,1012,1,1949,2021-05-12,2021-06-04,269900,295000,23,25100,35.7908,-78.653,0,291.501976284585
2439953,Raleigh,27615,2,2,1290,1,2004,2022-04-01,2022-05-26,324900,350000,55,25100,35.8887,-78.6393,0,271.3178294573643
2429023,Apex,27502,2,2,1806,1,2013,2022-01-29,2022-02-22,499900,525000,24,25100,35.7225,-78.8408,0,290.69767441860466
2377907,Durham,27701,1,1,799,1,1930,2021-04-15,2021-06-04,324999,350000,50,25001,35.9967,-78.8966,1,438.0475594493116
10025965,Fuquay Varina,27526,1,1,681,5,2024,2024-04-29,2024-06-06,225000,250000,38,25000,35.58,-78.7908,0,367.1071953010279
2511169,Chapel Hill,27517,1,1,700,1,1991,2023-05-17,2023-06-16,250000,275000,30,25000,35.9182,-79.0035,1,392.85714285714283
2452234,Chapel Hill,27516,3,2,1301,1,1998,2022-05-28,2022-06-21,425000,450000,24,25000,35.9162,-79.0999,1,345.8877786318217
2371073,Carolina Beach,28428,2,2,918,1,1989,2021-03-09,2021-04-15,315000,340000,37,25000,34.0366,-77.8963,2,370.3703703703704
2505965,Carrboro,27510,2,2,1474,1,2004,2023-04-19,2023-06-02,425000,450000,44,25000,35.9055,-79.0901,1,305.29172320217094
2429637,Raleigh,27603,3,2,1145,1,1999,2022-02-02,2022-03-18,205000,230000,44,25000,35.7076,-78.6563,0,200.87336244541484
2417562,Raleigh,27604,2,3,1375,1,2002,2021-11-05,2022-01-25,225000,250000,81,25000,35.8334,-78.5799,0,181.8181818181818
2433334,Raleigh,27605,2,1,871,1,1949,2022-02-25,2022-03-31,325000,350000,34,25000,35.7908,-78.653,0,401.83696900114813
2414156,Raleigh,27614,2,3,1268,1,2002,2021-10-18,2021-11-22,230000,255000,35,25000,35.9457,-78.6433,0,201.10410094637223
2424465,Raleigh,27609,2,3,1368,1,1972,2021-12-23,2022-01-31,200000,225000,39,25000,35.848,-78.6317,0,164.47368421052633
2428341,Holly Springs,27540,1,2,800,1,1999,2022-01-25,2022-02-17,195000,220000,23,25000,35.6263,-78.8458,0,275.0
2485664,Raleigh,27604,2,3,1538,1,2016,2022-12-01,2022-12-22,575000,600000,21,25000,35.8334,-78.5799,0,390.11703511053315
10004772,Cary,27511,2,2,1393,1,2002,2024-01-05,2024-01-26,425000,450000,21,25000,35.7641,-78.7786,0,323.0437903804738
2433780,Raleigh,27606,2,1,909,1,1972,2022-02-28,2022-03-24,165000,190000,24,25000,35.7645,-78.7112,0,209.02090209020903
2376464,Raleigh,27614,3,3,1614,1,2004,2021-04-08,2021-07-08,195000,220000,91,25000,35.9457,-78.6433,0,136.3073110285006
2485004,Raleigh,27604,2,2,1037,1,2006,2022-11-25,2022-12-22,250000,275000,27,25000,35.8334,-78.5799,0,265.1880424300868
2540334,Chapel Hill,27516,2,3,1336,1,2012,2023-11-02,2023-11-13,805000,830000,11,25000,35.9162,-79.0999,1,621.2574850299401
2416160,Raleigh,27613,2,2,1418,1,2006,2021-10-28,2021-12-01,245000,270000,34,25000,35.8949,-78.7051,0,190.40902679830748
2470599,Raleigh,27605,2,2,914,1,1949,2022-08-25,2022-10-14,350000,375000,50,25000,35.7908,-78.653,0,410.2844638949672
2435764,Raleigh,27612,2,2,2086,1,2001,2022-03-10,2022-04-12,425000,450000,33,25000,35.852,-78.6841,0,215.72387344199424
2382431,Cary,27519,3,2,1361,1,2005,2021-05-07,2021-06-07,250000,275000,31,25000,35.8072,-78.887,1,202.0573108008817
2382548,Chapel Hill,27516,2,2,1126,1,2005,2021-05-07,2021-06-18,249000,274000,42,25000,35.9162,-79.0999,1,243.3392539964476
2418716,Wake Forest,27587,3,3,1850,1,2007,2021-11-12,2021-11-22,350000,375000,10,25000,35.9815,-78.5392,0,202.7027027027027
2390435,Chapel Hill,27516,2,1,917,1,1928,2021-06-17,2021-07-26,299000,324000,39,25000,35.9162,-79.0999,1,353.3260632497274
2454980,Chapel Hill,27514,2,1,735,1,1966,2022-06-10,2022-06-29,150000,175000,19,25000,35.9203,-79.0372,1,238.0952380952381
2374099,Carrboro,27510,2,1,652,1,1968,2021-03-25,2021-04-16,150000,175000,22,25000,35.9055,-79.0901,1,268.4049079754601
2461364,Gibsonville,27249,2,2,1915,1,2009,2022-07-10,2022-08-22,300000,325000,43,25000,36.1183,-79.5685,4,169.71279373368145
2454183,Cary,27519,1,2,763,1,2008,2022-06-07,2022-07-06,250000,275000,29,25000,35.8072,-78.887,1,360.4193971166448
2395760,Chapel Hill,27517,2,2,1020,1,1991,2021-07-14,2021-08-24,240000,265000,41,25000,35.9182,-79.0035,1,259.80392156862746
2400035,Chapel Hill,27514,2,3,1740,1,2000,2021-08-05,2021-09-14,345000,370000,40,25000,35.9203,-79.0372,1,212.64367816091954
2374380,Winterville,28590,3,2,1320,1,2003,2021-03-23,2021-07-01,100000,125000,100,25000,35.5336,-77.391,2,94.6969696969697
2388253,Chapel Hill,27514,2,2,1115,1,1987,2021-06-07,2021-06-24,225000,250000,17,25000,35.9203,-79.0372,1,224.2152466367713
2435344,Cary,27518,2,2,1238,1,1996,2022-03-08,2022-04-22,265000,290000,45,25000,35.7299,-78.7735,0,234.24878836833602
2374297,Raleigh,27614,3,3,1700,1,2006,2021-03-26,2021-05-19,200000,225000,54,25000,35.9457,-78.6433,0,132.35294117647058
2439822,Raleigh,27603,3,3,1740,1,2003,2022-04-01,2022-04-29,265000,290000,28,25000,35.7076,-78.6563,0,166.66666666666666
2444080,Raleigh,27603,3,3,1797,1,2006,2022-04-22,2022-07-05,535000,560000,74,25000,35.7076,-78.6563,0,311.63049526989425
2392034,Raleigh,27617,3,2,1400,1,2005,2021-06-24,2021-07-23,242000,267000,29,25000,35.9034,-78.7447,0,190.71428571428572
10002275,Raleigh,27612,3,3,2105,1,2002,2023-12-14,2024-01-10,625000,650000,27,25000,35.852,-78.6841,0,308.78859857482183
2452673,Chapel Hill,27516,1,2,758,1,1998,2022-06-01,2022-06-10,235000,260000,9,25000,35.9162,-79.0999,1,343.00791556728234
2350572,Chapel Hill,27516,4,4,1248,1,2002,2020-10-26,2021-06-24,225000,250000,241,25000,35.9162,-79.0999,1,200.32051282051282
2430824,Chapel Hill,27517,2,2,1150,1,1974,2022-02-10,2022-03-16,265000,290000,34,25000,35.9182,-79.0035,1,252.17391304347825
2416963,Chapel Hill,27517,3,3,2275,1,2005,2021-11-02,2021-11-30,670000,695000,28,25000,35.9182,-79.0035,1,305.4945054945055
2455085,Raleigh,27605,2,2,1029,1,1983,2022-06-10,2022-07-27,375000,400000,47,25000,35.7908,-78.653,0,388.7269193391642
2370136,Cary,27513,2,2,1168,1,2007,2021-03-04,2021-03-30,215000,240000,26,25000,35.7956,-78.7941,0,205.4794520547945
2433290,Raleigh,27603,1,1,733,1,2008,2022-02-25,2022-03-30,275000,300000,33,25000,35.7076,-78.6563,0,409.2769440654843
2419367,Raleigh,27615,3,3,1598,1,1986,2021-11-16,2022-01-07,270000,295000,52,25000,35.8887,-78.6393,0,184.60575719649563
2394176,Raleigh,27605,1,1,730,1,1986,2021-07-07,2021-09-08,225000,250000,63,25000,35.7908,-78.653,0,342.4657534246575
2458570,Cary,27511,2,2,1100,1,1985,2022-06-26,2022-07-20,250000,275000,24,25000,35.7641,-78.7786,0,250.0
2439581,Raleigh,27604,2,2,1052,1,1975,2022-03-31,2022-05-03,195000,220000,33,25000,35.8334,-78.5799,0,209.1254752851711
2456106,Carrboro,27510,2,1,834,1,1983,2022-06-15,2022-07-08,230000,255000,23,25000,35.9055,-79.0901,1,305.75539568345323
2453403,Raleigh,27604,1,2,760,1,2001,2022-06-03,2022-07-01,230000,255000,28,25000,35.8334,-78.5799,0,335.5263157894737
2444010,Chapel Hill,27514,2,2,1096,1,2004,2022-04-21,2022-05-26,275000,300000,35,25000,35.9203,-79.0372,1,273.7226277372263
2430695,Raleigh,27601,3,3,1920,1,2008,2022-02-09,2022-03-25,975000,1000000,44,25000,35.7727,-78.6324,0,520.8333333333334
2377028,Raleigh,27615,2,2,1122,1,1986,2021-04-11,2021-05-20,175000,199999,39,24999,35.8887,-78.6393,0,178.25222816399287
2457569,Cary,27511,2,1,729,1,1980,2022-06-22,2022-07-18,200000,224921,26,24921,35.7641,-78.7786,0,308.5336076817558
2433273,Raleigh,27609,2,2,990,1,1972,2022-02-25,2022-05-20,150000,174825,84,24825,35.848,-78.6317,0,176.5909090909091
2376597,Chapel Hill,27517,2,2,920,1,1967,2021-04-08,2021-05-19,197500,222000,41,24500,35.9182,-79.0035,1,241.30434782608697
2515118,Cary,27513,2,2,1026,1,1984,2023-06-07,2023-07-25,227000,251000,48,24000,35.7956,-78.7941,0,244.63937621832358
2440026,Raleigh,27609,2,2,1005,1,1972,2022-04-01,2022-06-03,161000,185000,63,24000,35.848,-78.6317,0,184.07960199004975
2388051,Raleigh,27603,2,2,1634,8,1892,2021-06-05,2021-07-13,575000,599000,38,24000,35.7076,-78.6563,0,366.5850673194614
2413961,Raleigh,27606,4,4,1280,1,1999,2021-10-15,2021-11-22,235000,259000,38,24000,35.7645,-78.7112,0,202.34375
2441933,Raleigh,27603,3,2,1210,1,2004,2022-04-11,2022-04-27,249000,273000,16,24000,35.7076,-78.6563,0,225.6198347107438
2390676,Raleigh,27614,3,3,1775,1,2012,2021-06-18,2021-07-26,196000,220000,38,24000,35.9457,-78.6433,0,123.94366197183099
2383720,Durham,27707,1,1,979,1,2008,2021-05-13,2021-06-28,192000,215600,46,23600,35.9631,-78.9315,1,220.22471910112358
2454904,Chapel Hill,27514,2,2,939,1,1967,2022-06-10,2022-07-05,229000,252500,25,23500,35.9203,-79.0372,1,268.9030883919063
2432680,Cary,27513,2,1,975,1,1989,2022-02-22,2022-03-24,189900,213259,30,23359,35.7956,-78.7941,0,218.72717948717948
2396548,Raleigh,27610,3,3,1680,1,2021,2021-02-01,2021-07-02,390000,413195,151,23195,35.7667,-78.6008,0,245.94940476190476
2383646,Raleigh,27609,3,2,1162,1,1972,2021-05-13,2021-08-31,89900,113000,110,23100,35.848,-78.6317,0,97.2461273666093
2181909,Raleigh,27601,3,3,1815,1,2018,2018-03-30,2021-01-15,935000,958039,1022,23039,35.7727,-78.6324,0,527.8451790633609
2469091,Jackson Springs,27281,2,2,1200,1,1973,2022-08-17,2022-11-01,87000,110000,76,23000,35.2259,-79.6685,4,91.66666666666667
2522297,Raleigh,27615,2,2,1062,1,1969,2023-07-19,2023-08-28,215000,238000,40,23000,35.8887,-78.6393,0,224.10546139359698
2367810,Chapel Hill,27516,2,2,930,1,1972,2021-02-19,2021-04-20,100000,123000,60,23000,35.9162,-79.0999,1,132.25806451612902
10012534,Raleigh,27605,1,1,724,1,1986,2024-02-07,2024-03-01,299000,322000,23,23000,35.7908,-78.653,0,444.7513812154696
2401105,Durham,27713,2,2,958,1,1986,2021-08-11,2021-08-31,150000,173000,20,23000,35.9112,-78.9178,1,180.58455114822547
2448396,Raleigh,27605,2,2,848,1,1985,2022-05-11,2022-06-15,335000,358000,35,23000,35.7908,-78.653,0,422.1698113207547
2382325,Raleigh,27606,4,4,1221,1,1997,2021-05-06,2021-06-04,205000,228000,29,23000,35.7645,-78.7112,0,186.73218673218673
2381412,Raleigh,27603,4,3,2750,1,2003,2021-05-03,2021-06-08,288000,311000,36,23000,35.7076,-78.6563,0,113.0909090909091
2385498,Raleigh,27616,3,3,1564,1,2005,2021-05-23,2021-06-29,189999,212600,37,22601,35.8673,-78.5381,0,135.93350383631713
2426249,Raleigh,27609,2,2,946,1,1972,2022-01-10,2022-01-31,160000,182500,21,22500,35.848,-78.6317,0,192.91754756871035
2403750,Cary,27511,2,2,1392,1,2005,2021-08-25,2021-10-20,395000,417500,56,22500,35.7641,-78.7786,0,299.92816091954023
2525894,Cary,27513,2,1,1032,1,1987,2023-08-08,2023-11-01,235000,257250,85,22250,35.7956,-78.7941,0,249.27325581395348
2436654,Raleigh,27612,2,2,987,1,1985,2022-03-16,2022-04-07,259900,282000,22,22100,35.852,-78.6841,0,285.7142857142857
2400869,Durham,27703,1,2,992,1,2006,2021-08-10,2021-09-29,200000,222000,50,22000,35.9781,-78.8439,1,223.79032258064515
2451841,Raleigh,27614,3,3,1692,1,2012,2022-05-26,2022-07-12,285000,307000,47,22000,35.9457,-78.6433,0,181.44208037825058
2412797,Raleigh,27609,2,2,1100,1,1985,2021-10-10,2021-10-28,145000,167000,18,22000,35.848,-78.6317,0,151.8181818181818
2433915,Raleigh,27615,2,2,1120,1,1969,2022-03-01,2022-03-31,190000,212000,30,22000,35.8887,-78.6393,0,189.28571428571428
2412381,Carrboro,27510,2,2,1050,1,1983,2021-10-07,2021-11-01,235000,257000,25,22000,35.9055,-79.0901,1,244.76190476190476
2434631,Raleigh,27617,1,2,1003,1,2005,2022-03-04,2022-03-28,189470,211470,24,22000,35.9034,-78.7447,0,210.83748753738783
2387726,Cary,27511,2,2,1126,1,1986,2021-06-04,2021-07-02,198000,220000,28,22000,35.7641,-78.7786,0,195.38188277087033
2405410,Cary,27511,2,2,1206,1,1980,2021-09-02,2021-09-21,220000,242000,19,22000,35.7641,-78.7786,0,200.66334991708126
2385966,Raleigh,27613,1,1,945,1,1984,2021-05-26,2021-06-25,140000,162000,30,22000,35.8949,-78.7051,0,171.42857142857142
2426548,Chapel Hill,27517,2,3,1122,1,1991,2022-01-12,2022-02-15,269000,291000,34,22000,35.9182,-79.0035,1,259.3582887700535
2422484,Raleigh,27617,2,2,1260,1,2005,2021-12-08,2022-01-05,239000,261000,28,22000,35.9034,-78.7447,0,207.14285714285714
2426516,Chapel Hill,27517,2,3,1105,1,1974,2022-01-12,2022-02-07,240000,262000,26,22000,35.9182,-79.0035,1,237.10407239819006
2431050,Apex,27502,3,2,1342,1,2002,2022-02-11,2022-03-28,253000,275000,45,22000,35.7225,-78.8408,0,204.91803278688525
2469250,Hillsborough,27278,2,2,1335,1,2018,2022-08-18,2022-10-07,495000,516500,50,21500,36.0756,-79.0914,1,386.89138576779027
2386010,Raleigh,27615,3,3,1480,1,1969,2021-05-22,2021-06-24,174900,196375,33,21475,35.8887,-78.6393,0,132.6858108108108
2504294,Cary,27518,2,2,987,1,1995,2023-04-11,2023-05-30,229900,251000,49,21100,35.7299,-78.7735,0,254.30597771023304
2432215,Chapel Hill,27514,2,3,1406,1,1974,2022-02-18,2022-04-08,194000,215000,49,21000,35.9203,-79.0372,1,152.91607396870555
2451934,Cary,27513,2,2,1045,1,1986,2022-05-27,2022-06-13,230000,251000,17,21000,35.7956,-78.7941,0,240.19138755980862
2435289,Raleigh,27601,2,2,1411,1,2005,2022-03-08,2022-04-18,489000,510000,41,21000,35.7727,-78.6324,0,361.4457831325301
2429297,Raleigh,27603,3,3,1568,1,1892,2022-02-01,2022-03-05,569000,590000,32,21000,35.7076,-78.6563,0,376.2755102040816
2405806,Chapel Hill,27514,2,2,872,2,1984,2021-09-02,2021-09-28,180000,201000,26,21000,35.9203,-79.0372,1,230.5045871559633
2487055,Raleigh,27604,2,2,1115,1,1908,2022-12-13,2023-01-23,399000,420000,41,21000,35.8334,-78.5799,0,376.68161434977577
2376439,Raleigh,27606,3,4,1708,1,2004,2021-04-08,2021-05-25,385000,406000,47,21000,35.7645,-78.7112,0,237.70491803278688
2426792,Cary,27513,2,1,1006,1,1986,2022-01-13,2022-02-17,210000,231000,35,21000,35.7956,-78.7941,0,229.62226640159045
2510232,Chapel Hill,27517,2,3,1317,1,1982,2023-05-11,2023-06-05,300000,321000,25,21000,35.9182,-79.0035,1,243.7357630979499
