Mortgage Rates,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster
3.14,27514,2,2,978,1,1967,214900,215000,17,100,35.9203,-79.0372,1
3.14,27707,3,3,1664,1,1980,199900,200000,74,100,35.9631,-78.9315,1
3.14,27215,3,3,1607,1,2001,225000,225000,30,0,36.0318,-79.4889,2
3.14,27605,1,1,744,1,1986,250000,250000,40,0,35.7908,-78.653,0
3.14,27609,2,2,1062,1,1998,324900,324900,76,0,35.848,-78.6317,3
3.14,27603,3,2,1050,1,2001,200000,200000,38,0,35.7076,-78.6563,0
3.14,27612,1,1,576,1,1983,200000,200000,37,0,35.852,-78.6841,3
3.14,27560,3,2,1321,1,2001,275000,275000,32,0,35.8344,-78.8466,1
3.14,27608,2,4,1792,1,2021,639900,639900,122,0,35.8077,-78.6463,3
3.14,27617,2,2,1400,1,2006,274900,274900,88,0,35.9034,-78.7447,3
3.14,27617,3,3,2360,1,2021,519900,519900,285,0,35.9034,-78.7447,3
3.14,27610,3,3,1750,1,2021,465000,465000,28,0,35.7667,-78.6008,0
3.14,27601,1,1,910,1,2019,450000,450000,1025,0,35.7727,-78.6324,0
3.14,27601,1,2,1294,1,2005,399900,399900,113,0,35.7727,-78.6324,0
3.14,27605,2,2,1078,1,1985,330000,325500,31,-4500,35.7908,-78.653,0
3.14,27518,3,2,1229,1,1995,249900,245000,78,-4900,35.7299,-78.7735,0
3.14,27606,4,4,1332,1,2000,265000,260000,45,-5000,35.7645,-78.7112,0
3.14,27603,3,3,1735,1,2004,265000,260000,38,-5000,35.7076,-78.6563,0
3.14,27617,3,3,2360,1,2020,502900,497900,148,-5000,35.9034,-78.7447,3
3.14,27603,4,4,1391,1,2001,227900,222000,78,-5900,35.7076,-78.6563,0
3.14,27514,2,2,894,1,1981,165000,159000,41,-6000,35.9203,-79.0372,1
3.14,27713,1,1,626,1,1986,159000,150000,73,-9000,35.9112,-78.9178,1
3.14,27502,2,1,1016,1,2003,249900,239900,106,-10000,35.7225,-78.8408,0
3.14,27606,4,4,1219,1,1999,239000,225000,108,-14000,35.7645,-78.7112,0
3.14,27701,1,1,753,1,1930,319900,300000,43,-19900,35.9967,-78.8966,1
3.14,27516,3,2,1300,5,2013,590000,570000,63,-20000,35.9162,-79.0999,1
3.09,27587,2,2,1721,1,2013,336900,410000,21,73100,35.9815,-78.5392,3
3.09,27516,2,1,779,1,2005,288000,345000,31,57000,35.9162,-79.0999,1
3.09,27511,2,2,1162,1,1982,240000,265501,35,25501,35.7641,-78.7786,0
3.09,27510,2,2,1050,1,1983,235000,257000,25,22000,35.9055,-79.0901,1
3.09,27514,2,3,1176,1,1984,170000,190000,27,20000,35.9203,-79.0372,1
3.09,27614,3,3,1693,1,2005,224000,240000,28,16000,35.9457,-78.6433,3
3.09,27612,2,2,968,1,1985,188000,202000,25,14000,35.852,-78.6841,3
3.09,27511,2,2,981,1,1985,225000,237500,25,12500,35.7641,-78.7786,0
3.09,27278,2,2,1135,1,1986,155000,165000,53,10000,36.0756,-79.0914,1
3.09,27615,2,2,1100,1,1974,175000,185000,37,10000,35.8887,-78.6393,3
3.09,27612,1,1,726,1,1987,145000,154000,49,9000,35.852,-78.6841,3
3.09,28314,3,2,1456,4,2010,125000,127500,50,2500,35.0583,-79.008,4
3.09,27609,2,2,1010,1,1972,175000,175500,28,500,35.848,-78.6317,3
3.09,27606,2,3,1288,1,1966,175000,175000,64,0,35.7645,-78.7112,0
3.09,27612,1,1,727,1,1985,165000,165000,18,0,35.852,-78.6841,3
3.09,27616,2,2,984,1,1987,136000,135000,101,-1000,35.8673,-78.5381,3
3.09,27606,2,3,1219,1,1986,250000,245000,36,-5000,35.7645,-78.7112,0
3.09,27605,2,2,1115,1,1986,289000,282000,69,-7000,35.7908,-78.653,0
3.09,27713,2,2,871,1,1986,169900,159900,102,-10000,35.9112,-78.9178,1
3.09,27601,2,2,1435,1,2008,664900,652500,26,-12400,35.7727,-78.6324,0
3.09,27517,1,1,714,1,2009,289500,270000,98,-19500,35.9182,-79.0035,1
3.09,27612,2,2,1147,1,2003,350000,330000,99,-20000,35.852,-78.6841,3
2.98,27612,2,2,1061,1,1986,185000,200000,55,15000,35.852,-78.6841,3
2.98,27612,2,2,1212,1,1972,174888,187000,42,12112,35.852,-78.6841,3
2.98,27606,2,2,1196,1,1985,195000,207000,49,12000,35.7645,-78.7112,0
2.98,27609,2,2,929,1,1972,135000,145000,43,10000,35.848,-78.6317,3
2.98,27603,1,1,782,1,2008,280000,290000,35,10000,35.7076,-78.6563,0
2.98,27510,2,2,961,1,1969,220000,228000,28,8000,35.9055,-79.0901,1
2.98,27604,2,2,997,1,1975,150000,155000,135,5000,35.8334,-78.5799,3
2.98,27601,1,1,910,1,2019,460000,465000,1028,5000,35.7727,-78.6324,0
2.98,27701,1,1,411,1,2021,189900,190350,897,450,35.9967,-78.8966,1
2.98,27516,2,2,1246,1,1998,365000,365000,39,0,35.9162,-79.0999,1
2.98,27605,1,1,660,1,2021,355000,355000,216,0,35.7908,-78.653,0
2.98,27705,2,2,975,1,2007,365000,365000,21,0,36.0218,-78.9478,1
2.98,27609,2,2,1011,1,1984,139900,139900,43,0,35.848,-78.6317,3
2.98,27614,1,2,760,1,2003,195000,195000,22,0,35.9457,-78.6433,3
2.98,27701,1,1,641,1,2021,312900,312900,263,0,35.9967,-78.8966,1
2.98,27605,1,1,660,1,2021,345000,345000,129,0,35.7908,-78.653,0
2.98,27601,3,4,1617,1,2021,540000,540000,54,0,35.7727,-78.6324,0
2.98,27601,3,2,1684,1,2018,780500,780500,1387,0,35.7727,-78.6324,0
2.98,27608,3,3,2216,1,2002,795000,795000,38,0,35.8077,-78.6463,3
2.98,27610,3,3,1750,1,2021,479900,479900,9,0,35.7667,-78.6008,0
2.98,27617,3,3,2360,1,2018,496900,496900,160,0,35.9034,-78.7447,3
2.98,27603,2,2,1140,1,1892,500000,497500,0,-2500,35.7076,-78.6563,0
2.98,27606,2,3,1140,1,1972,135000,129000,57,-6000,35.7645,-78.7112,0
2.98,27616,2,1,1000,1,1972,155000,146500,27,-8500,35.8673,-78.5381,3
2.98,27518,3,2,1428,1,1990,350000,340000,35,-10000,35.7299,-78.7735,0
3.1,27511,2,2,1594,1,2001,395000,453000,29,58000,35.7641,-78.7786,0
3.1,27608,3,3,1866,1,2002,525000,565000,63,40000,35.8077,-78.6463,3
3.1,27613,2,2,1437,1,2007,254500,275000,13,20500,35.8949,-78.7051,3
3.1,27713,1,1,660,1,1986,115000,135000,33,20000,35.9112,-78.9178,1
3.1,27603,2,2,902,1,2000,165000,185000,39,20000,35.7076,-78.6563,0
3.1,27513,2,2,1203,1,2000,249900,265600,72,15700,35.7956,-78.7941,0
3.1,27603,2,2,1238,1,2008,389900,405000,14,15100,35.7076,-78.6563,0
3.1,27604,2,2,944,1,2004,215000,230000,49,15000,35.8334,-78.5799,3
3.1,27518,2,2,1150,1,1997,230000,245000,48,15000,35.7299,-78.7735,0
3.1,27603,2,2,1132,1,2005,479900,490500,30,10600,35.7076,-78.6563,0
3.1,27518,2,2,1183,1,1995,240000,250000,17,10000,35.7299,-78.7735,0
3.1,27701,1,1,639,1,2021,316625,326525,387,9900,35.9967,-78.8966,1
3.1,27610,2,2,1012,1,1986,118000,125100,18,7100,35.7667,-78.6008,0
3.1,27513,2,2,1413,1,1997,240000,245000,39,5000,35.7956,-78.7941,0
3.1,27516,3,2,1314,1,1998,378500,383500,16,5000,35.9162,-79.0999,1
3.1,27616,3,3,1653,1,2005,218000,222000,58,4000,35.8673,-78.5381,3
3.1,27605,2,2,925,1,1949,300000,303000,35,3000,35.7908,-78.653,0
3.1,27603,3,2,1849,1,2008,670000,672000,33,2000,35.7076,-78.6563,0
3.1,27604,1,2,973,1,2006,218000,220000,32,2000,35.8334,-78.5799,3
3.1,27701,1,1,1620,1,1984,448000,450000,63,2000,35.9967,-78.8966,1
3.1,27701,1,1,639,1,2021,335900,337800,903,1900,35.9967,-78.8966,1
3.1,27701,1,1,639,1,2021,320900,322075,390,1175,35.9967,-78.8966,1
3.1,27514,2,2,840,1,1987,224000,225000,15,1000,35.9203,-79.0372,1
3.1,27701,1,1,639,1,2021,325000,325000,903,0,35.9967,-78.8966,1
3.1,27601,1,1,905,1,2008,320000,320000,52,0,35.7727,-78.6324,0
3.1,27605,2,1,937,1,1949,300000,300000,36,0,35.7908,-78.653,0
3.1,27610,3,3,1750,1,2021,479900,479900,12,0,35.7667,-78.6008,0
3.1,27701,2,2,1031,1,2021,513500,513500,233,0,35.9967,-78.8966,1
3.1,27606,2,3,1308,1,1966,199900,195000,84,-4900,35.7645,-78.7112,0
3.1,27601,2,2,1174,1,2005,374900,370000,68,-4900,35.7727,-78.6324,0
3.1,27613,2,2,1308,1,1986,229900,225000,57,-4900,35.8949,-78.7051,3
3.1,27605,3,2,1322,1,1983,400000,395000,59,-5000,35.7908,-78.653,0
3.1,27705,2,3,1325,1,1972,205000,200000,84,-5000,36.0218,-78.9478,1
3.1,27705,2,2,1063,1,1984,180000,175000,35,-5000,36.0218,-78.9478,1
3.1,27517,3,3,1420,1,1984,268000,260000,128,-8000,35.9182,-79.0035,1
3.1,27601,1,2,990,1,2006,329000,320000,58,-9000,35.7727,-78.6324,0
3.1,27603,2,2,1261,1,2006,479000,470000,85,-9000,35.7076,-78.6563,0
3.1,27615,2,2,1568,1,2004,324900,315000,45,-9900,35.8887,-78.6393,3
3.1,27701,1,1,781,1,1984,309000,292500,80,-16500,35.9967,-78.8966,1
3.1,27517,3,2,2838,1,2008,1450000,1350000,94,-100000,35.9182,-79.0035,1
3.1,27510,2,2,1465,1,2004,365000,400000,33,35000,35.9055,-79.0901,1
3.1,27605,2,2,953,1,1986,299900,327500,33,27600,35.7908,-78.653,0
3.1,27587,3,3,1850,1,2007,350000,375000,10,25000,35.9815,-78.5392,3
3.1,27614,2,3,1268,1,2002,230000,255000,35,25000,35.9457,-78.6433,3
3.1,27606,4,4,1280,1,1999,235000,259000,38,24000,35.7645,-78.7112,0
3.1,27604,2,1,988,1,1973,125000,140000,74,15000,35.8334,-78.5799,3
3.1,27609,2,2,1134,1,1985,161000,175000,22,14000,35.848,-78.6317,3
3.1,27604,2,2,934,1,2004,215000,223000,52,8000,35.8334,-78.5799,3
3.1,27518,2,2,1169,1,1994,275000,282500,34,7500,35.7299,-78.7735,0
3.1,27513,2,2,1372,1,1997,270000,275000,41,5000,35.7956,-78.7941,0
3.1,27606,3,2,1225,1,1972,165000,170000,47,5000,35.7645,-78.7112,0
3.1,27613,2,2,1422,1,2004,242000,245000,34,3000,35.8949,-78.7051,3
3.1,27516,2,2,1187,1,2012,588000,590000,50,2000,35.9162,-79.0999,1
3.1,27560,2,2,1258,1,2000,259500,260000,64,500,35.8344,-78.8466,1
3.1,27605,2,1,826,1,1986,289900,290000,14,100,35.7908,-78.653,0
3.1,27217,3,2,1296,1,2003,135000,135000,39,0,36.1288,-79.4114,2
3.1,27516,2,2,858,1,1972,125000,125000,36,0,35.9162,-79.0999,1
3.1,27606,2,2,1165,1,1984,217500,217000,51,-500,35.7645,-78.7112,0
3.1,27516,2,2,858,1,1972,125000,118000,36,-7000,35.9162,-79.0999,1
3.1,27713,2,2,1000,1,1986,180000,170000,63,-10000,35.9112,-78.9178,1
3.1,27519,3,3,1978,1,2010,425000,415000,53,-10000,35.8072,-78.887,1
3.1,27603,3,3,1740,1,2004,280000,260000,68,-20000,35.7076,-78.6563,0
3.11,27519,2,3,1364,1,2004,260100,305000,35,44900,35.8072,-78.887,1
3.11,27616,3,3,1623,1,2002,215000,251000,25,36000,35.8673,-78.5381,3
3.11,27518,2,2,1142,1,1997,250000,276000,47,26000,35.7299,-78.7735,0
3.11,27517,3,3,2275,1,2005,670000,695000,28,25000,35.9182,-79.0035,1
3.11,27613,2,2,1418,1,2006,245000,270000,34,25000,35.8949,-78.7051,3
3.11,27560,2,2,1094,1,2001,230000,251000,30,21000,35.8344,-78.8466,1
3.11,27605,1,2,753,1,1949,229500,250000,39,20500,35.7908,-78.653,0
3.11,27540,2,2,995,1,2003,220000,240000,40,20000,35.6263,-78.8458,0
3.11,27605,2,2,914,1,1949,300000,318000,36,18000,35.7908,-78.653,0
3.11,27615,3,4,1950,1,1979,265000,282000,26,17000,35.8887,-78.6393,3
3.11,27705,3,3,1850,1,1974,250000,265000,49,15000,36.0218,-78.9478,1
3.11,27608,2,1,657,1,1950,212000,227000,44,15000,35.8077,-78.6463,3
3.11,27705,3,3,1426,1,2004,265000,280000,40,15000,36.0218,-78.9478,1
3.11,27701,1,1,408,1,2021,184900,190975,675,6075,35.9967,-78.8966,1
3.11,27612,2,2,1070,1,1985,215000,221000,40,6000,35.852,-78.6841,3
3.11,27610,2,2,1016,1,1986,129900,135000,29,5100,35.7667,-78.6008,0
3.11,27701,1,1,1120,1,1984,365000,370000,48,5000,35.9967,-78.8966,1
3.11,27701,1,1,408,1,2021,182900,184250,915,1350,35.9967,-78.8966,1
3.11,27701,1,1,634,1,2021,306750,308025,257,1275,35.9967,-78.8966,1
3.11,27603,1,2,845,1,1890,299000,300000,49,1000,35.7076,-78.6563,0
3.11,27514,1,1,700,1,1967,65000,65000,22,0,35.9203,-79.0372,1
3.11,27514,1,1,700,1,1967,65000,65000,22,0,35.9203,-79.0372,1
3.11,27278,2,2,960,1,1986,156000,155000,53,-1000,36.0756,-79.0914,1
3.11,27278,1,2,1050,1,2018,350000,346000,30,-4000,36.0756,-79.0914,1
3.11,27701,1,1,641,1,2021,307900,302900,915,-5000,35.9967,-78.8966,1
3.11,27713,1,1,660,1,1986,149900,143500,50,-6400,35.9112,-78.9178,1
3.11,27514,2,1,800,1,1967,125000,115000,62,-10000,35.9203,-79.0372,1
3.11,27614,2,2,955,1,1985,239000,229000,64,-10000,35.9457,-78.6433,3
3.11,27511,2,2,1843,1,2002,450000,437500,75,-12500,35.7641,-78.7786,0
3.11,27616,3,3,1564,1,2003,261900,241900,49,-20000,35.8673,-78.5381,3
3.11,27603,2,2,1216,1,1892,525000,500000,35,-25000,35.7076,-78.6563,0
3.1,27605,2,1,716,1,1949,294900,335000,57,40100,35.7908,-78.653,0
3.1,27514,2,2,1485,1,1985,275000,312500,48,37500,35.9203,-79.0372,1
3.1,27614,2,2,912,1,2001,210000,230000,26,20000,35.9457,-78.6433,3
3.1,27560,3,2,1300,1,2003,275000,295000,35,20000,35.8344,-78.8466,1
3.1,27609,1,1,630,1,1972,124500,139500,32,15000,35.848,-78.6317,3
3.1,27605,3,2,1192,1,1949,330000,342500,28,12500,35.7908,-78.653,0
3.1,27513,1,1,711,1,1985,150000,161000,22,11000,35.7956,-78.7941,0
3.1,27601,1,1,840,1,2008,339000,350000,47,11000,35.7727,-78.6324,0
3.1,27519,2,3,1365,1,2005,299999,310500,45,10501,35.8072,-78.887,1
3.1,27513,2,2,1350,1,1997,265000,275000,115,10000,35.7956,-78.7941,0
3.1,27703,2,2,1119,1,2014,286000,296000,53,10000,35.9781,-78.8439,1
3.1,27511,2,2,896,1,1985,199900,207000,33,7100,35.7641,-78.7786,0
3.1,27513,2,2,1296,1,1997,290000,295000,42,5000,35.7956,-78.7941,0
3.1,27517,2,2,947,1,1984,195000,200000,38,5000,35.9182,-79.0035,1
3.1,27701,1,1,782,1,1984,330000,332500,48,2500,35.9967,-78.8966,1
3.1,27606,4,4,1220,1,1999,235000,237000,64,2000,35.7645,-78.7112,0
3.1,27606,2,2,922,1,1972,156000,156000,60,0,35.7645,-78.7112,0
3.1,27612,2,2,825,1,1984,215000,215000,43,0,35.852,-78.6841,3
3.1,27612,2,2,934,1,1985,205000,205000,114,0,35.852,-78.6841,3
3.1,27516,2,3,1273,1,2000,378500,378500,53,0,35.9162,-79.0999,1
3.1,27511,2,2,1882,1,2004,540000,540000,70,0,35.7641,-78.7786,0
3.1,28314,3,2,1301,1,2002,110000,110000,63,0,35.0583,-79.008,4
3.1,27605,2,2,928,1,1985,299900,299900,49,0,35.7908,-78.653,0
3.1,27608,3,4,1791,1,2021,618500,618500,86,0,35.8077,-78.6463,3
3.1,27608,2,4,1791,1,2021,610750,610750,45,0,35.8077,-78.6463,3
3.1,27517,2,2,975,1,1986,199000,195000,77,-4000,35.9182,-79.0035,1
3.1,27516,2,3,1760,1,1980,474900,470000,133,-4900,35.9162,-79.0999,1
3.1,27514,1,1,655,1,1967,95000,90000,27,-5000,35.9203,-79.0372,1
3.1,27617,2,2,1845,1,2020,519900,514900,163,-5000,35.9034,-78.7447,3
3.1,27606,4,4,1177,1,1997,245000,240000,84,-5000,35.7645,-78.7112,0
3.1,27612,3,2,1537,1,1972,219900,210000,127,-9900,35.852,-78.6841,3
3.1,27601,2,2,1206,1,2005,419900,409900,86,-10000,35.7727,-78.6324,0
3.1,27601,2,2,1444,1,1986,475000,460000,59,-15000,35.7727,-78.6324,0
3.1,27603,3,3,1731,1,1892,749900,730000,56,-19900,35.7076,-78.6563,0
3.1,27614,2,3,1272,1,2005,263900,220000,65,-43900,35.9457,-78.6433,3
3.12,27615,2,2,1301,1,2001,300000,341000,27,41000,35.8887,-78.6393,3
3.12,27540,2,2,974,1,1999,190000,230000,45,40000,35.6263,-78.8458,0
3.12,27516,2,2,1180,1,2005,368000,400000,21,32000,35.9162,-79.0999,1
3.12,27615,3,3,1486,1,1986,250000,281000,35,31000,35.8887,-78.6393,3
3.12,27615,2,3,1187,1,1985,225000,240100,35,15100,35.8887,-78.6393,3
3.12,27601,2,2,1112,1,2008,425000,440000,49,15000,35.7727,-78.6324,0
3.12,27516,1,2,761,1,2000,235000,250000,34,15000,35.9162,-79.0999,1
3.12,27613,2,2,1408,1,2006,245000,260000,38,15000,35.8949,-78.7051,3
3.12,27615,2,2,1089,1,2000,220000,233000,61,13000,35.8887,-78.6393,3
3.12,27601,2,3,1505,1,2000,519000,530000,33,11000,35.7727,-78.6324,0
3.12,27603,1,1,741,1,2008,259999,270000,42,10001,35.7076,-78.6563,0
3.12,27514,2,2,1168,1,1984,185000,195000,34,10000,35.9203,-79.0372,1
3.12,27514,2,3,1704,1,2002,399000,409000,40,10000,35.9203,-79.0372,1
3.12,28365,2,2,893,1,1972,121500,130000,43,8500,35.2109,-78.0983,0
3.12,27701,1,1,634,1,2021,295900,301775,684,5875,35.9967,-78.8966,1
3.12,27608,2,2,2273,1,1994,559900,565000,43,5100,35.8077,-78.6463,3
3.12,27701,1,1,408,1,2021,186900,191400,660,4500,35.9967,-78.8966,1
3.12,27514,1,1,704,1,1967,74900,77500,53,2600,35.9203,-79.0372,1
3.12,27701,1,1,404,1,2021,225900,226875,922,975,35.9967,-78.8966,1
3.12,27617,2,2,1213,1,2006,239800,240000,15,200,35.9034,-78.7447,3
3.12,27615,3,3,1395,1,1983,219900,220000,77,100,35.8887,-78.6393,3
3.12,27511,2,1,694,1,1979,180000,180000,98,0,35.7641,-78.7786,0
3.12,27606,2,2,984,1,1968,185000,185000,73,0,35.7645,-78.7112,0
3.12,27610,2,1,745,1,1982,210000,210000,9,0,35.7667,-78.6008,0
3.12,27605,1,1,660,1,2021,340000,340000,163,0,35.7908,-78.653,0
3.12,27601,3,4,1617,1,2021,545000,545000,268,0,35.7727,-78.6324,0
3.12,27613,2,3,1336,1,1996,290000,290000,57,0,35.8949,-78.7051,3
3.12,27603,1,1,680,1,2007,260000,260000,41,0,35.7076,-78.6563,0
3.12,27701,2,1,806,1,2021,415000,415000,768,0,35.9967,-78.8966,1
3.12,27617,3,3,2360,1,2020,521900,518000,214,-3900,35.9034,-78.7447,3
3.12,27609,3,2,1375,1,1995,435000,430000,77,-5000,35.848,-78.6317,3
3.12,27606,2,1,909,1,1972,158000,152500,64,-5500,35.7645,-78.7112,0
3.12,27615,2,2,1051,1,1984,197900,192000,44,-5900,35.8887,-78.6393,3
3.12,27514,2,2,1230,1,2009,395000,382500,137,-12500,35.9203,-79.0372,1
3.12,27516,4,4,1248,1,1999,250000,235000,86,-15000,35.9162,-79.0999,1
3.12,27613,2,2,1291,1,1984,225000,200000,51,-25000,35.8949,-78.7051,3
3.05,27516,2,1,961,1,2005,308000,375000,62,67000,35.9162,-79.0999,1
3.05,27615,2,2,1047,1,1984,189000,209500,46,20500,35.8887,-78.6393,3
3.05,27703,2,2,1149,1,2008,300000,318000,52,18000,35.9781,-78.8439,1
3.05,27609,3,2,1121,1,1972,159900,175000,46,15100,35.848,-78.6317,3
3.05,27517,3,3,1422,1,1984,237500,250000,146,12500,35.9182,-79.0035,1
3.05,27587,3,3,1611,1,1997,288000,300000,52,12000,35.9815,-78.5392,3
3.05,27713,2,2,990,1,1986,170000,180000,28,10000,35.9112,-78.9178,1
3.05,27713,1,1,676,1,1986,150000,160000,33,10000,35.9112,-78.9178,1
3.05,27701,1,1,641,1,2021,305900,313675,665,7775,35.9967,-78.8966,1
3.05,27253,2,2,2001,1,1999,224900,230000,42,5100,36.031,-79.3814,2
3.05,27253,3,3,1440,5,1974,150000,155000,43,5000,36.031,-79.3814,2
3.05,27606,4,4,1173,1,1999,230000,235000,26,5000,35.7645,-78.7112,0
3.05,27701,1,1,634,1,2020,310900,315625,423,4725,35.9967,-78.8966,1
3.05,27701,2,1,806,1,2021,367900,372050,937,4150,35.9967,-78.8966,1
3.05,27701,1,1,408,1,2021,192900,193350,871,450,35.9967,-78.8966,1
3.05,27605,1,1,660,1,2021,355000,355000,169,0,35.7908,-78.653,0
3.05,27713,1,1,645,1,1986,105000,105000,41,0,35.9112,-78.9178,1
3.05,27514,1,1,655,1,1967,75000,75000,13,0,35.9203,-79.0372,1
3.05,27701,1,1,639,1,2021,326625,326625,929,0,35.9967,-78.8966,1
3.05,27604,3,4,1758,1,2016,389000,389000,33,0,35.8334,-78.5799,3
3.05,27601,3,3,2709,1,2018,1560000,1560000,1308,0,35.7727,-78.6324,0
3.05,27701,2,2,915,1,2021,475400,475400,249,0,35.9967,-78.8966,1
3.05,27610,3,3,1750,1,2021,482500,482500,0,0,35.7667,-78.6008,0
3.05,27516,2,2,1187,1,2012,525000,525000,14,0,35.9162,-79.0999,1
3.05,27516,1,2,1135,1,2009,395000,395000,112,0,35.9162,-79.0999,1
3.05,27603,3,3,1260,1,2002,185990,183000,112,-2990,35.7076,-78.6563,0
3.05,27609,2,2,1024,1,1982,215000,210000,34,-5000,35.848,-78.6317,3
3.05,27705,1,1,528,1,1985,72000,65000,216,-7000,36.0218,-78.9478,1
3.05,27613,3,3,1585,1,1995,309500,301000,40,-8500,35.8949,-78.7051,3
3.05,27513,1,1,1076,1,1987,199900,190000,65,-9900,35.7956,-78.7941,0
3.05,27603,1,1,951,1,2008,340000,330000,55,-10000,35.7076,-78.6563,0
3.05,27616,1,2,890,1,1986,122000,110000,34,-12000,35.8673,-78.5381,3
3.05,27560,3,2,1252,1,2001,274900,257000,83,-17900,35.8344,-78.8466,1
3.05,27603,2,3,2183,1,2000,650000,632000,119,-18000,35.7076,-78.6563,0
3.11,27615,2,3,1292,1,1985,230000,260000,44,30000,35.8887,-78.6393,3
3.11,27606,4,4,1188,1,1998,225000,241000,42,16000,35.7645,-78.7112,0
3.11,27614,3,3,1740,1,2009,229900,240000,50,10100,35.9457,-78.6433,3
3.11,27614,3,3,1555,1,2006,255000,262000,25,7000,35.9457,-78.6433,3
3.11,27603,3,3,1274,1,2002,199000,205000,42,6000,35.7076,-78.6563,0
3.11,27516,2,1,904,1,1977,147000,153000,41,6000,35.9162,-79.0999,1
3.11,27606,4,4,1169,1,1996,229900,235500,94,5600,35.7645,-78.7112,0
3.11,27616,1,2,768,1,1987,129000,133000,84,4000,35.8673,-78.5381,3
3.11,27604,2,2,1036,1,2006,236000,238500,92,2500,35.8334,-78.5799,3
3.11,27701,1,1,411,1,2020,212900,214250,939,1350,35.9967,-78.8966,1
3.11,27616,3,3,1730,1,2005,249900,251000,27,1100,35.8673,-78.5381,3
3.11,27615,3,3,1389,1,1969,230000,230000,23,0,35.8887,-78.6393,3
3.11,27713,2,2,831,1,1986,159000,159000,81,0,35.9112,-78.9178,1
3.11,27608,2,2,865,1,1959,295000,295000,31,0,35.8077,-78.6463,3
3.11,27704,2,1,830,1,1985,150000,149000,69,-1000,36.0383,-78.8764,1
3.11,27617,2,2,1222,1,2004,249100,246500,69,-2600,35.9034,-78.7447,3
3.11,27613,2,3,1366,1,1985,246000,233000,72,-13000,35.8949,-78.7051,3
3.22,27615,3,3,1598,1,1986,270000,295000,52,25000,35.8887,-78.6393,3
3.22,27617,2,2,1260,1,2005,239000,261000,28,22000,35.9034,-78.7447,3
3.22,27560,2,2,1217,1,2000,250000,262000,58,12000,35.8344,-78.8466,1
3.22,27503,3,3,1692,1,2003,265000,275000,43,10000,36.1566,-78.8903,1
3.22,27606,2,2,960,1,1985,180000,185000,34,5000,35.7645,-78.7112,0
3.22,27713,1,1,783,1,1986,135000,135000,65,0,35.9112,-78.9178,1
3.22,27616,3,3,1700,1,2003,255000,255000,60,0,35.8673,-78.5381,3
3.22,27514,2,2,1204,1,2003,275000,275000,46,0,35.9203,-79.0372,1
3.22,27614,3,3,1633,1,2006,275000,275000,46,0,35.9457,-78.6433,3
3.22,27601,3,4,1617,1,2021,545000,545000,199,0,35.7727,-78.6324,0
3.22,27610,3,3,1750,1,2021,480000,480000,14,0,35.7667,-78.6008,0
3.22,27610,3,3,1480,1,2021,432975,432975,14,0,35.7667,-78.6008,0
3.22,27604,1,1,510,1,1983,124900,124000,50,-900,35.8334,-78.5799,3
3.22,27609,2,2,1010,1,1972,194900,194000,29,-900,35.848,-78.6317,3
3.22,27603,1,1,952,1,2008,334900,329900,58,-5000,35.7076,-78.6563,0
3.22,27606,2,3,1140,1,1972,175000,165000,54,-10000,35.7645,-78.7112,0
3.22,27713,2,2,876,1,1986,193000,180000,101,-13000,35.9112,-78.9178,1
3.22,27514,2,1,810,1,1967,135000,121000,120,-14000,35.9203,-79.0372,1
3.22,27604,3,3,1319,1,1978,150000,135000,77,-15000,35.8334,-78.5799,3
3.22,27517,3,3,2945,1,2008,1595000,1525000,265,-70000,35.9182,-79.0035,1
3.45,27249,2,2,1847,1,2008,275000,305000,69,30000,36.1183,-79.5685,2
3.45,27517,3,3,2458,1,2004,695000,715000,0,20000,35.9182,-79.0035,1
3.45,27603,3,3,2166,1,1892,825000,845000,57,20000,35.7076,-78.6563,0
3.45,27406,2,2,1104,1,2000,115000,120000,36,5000,36.022,-79.7821,2
3.45,27606,3,2,1033,1,1972,160000,165000,45,5000,35.7645,-78.7112,0
3.45,27607,3,2,1053,1,1971,225000,230000,68,5000,35.8014,-78.6877,0
3.45,27701,1,1,404,1,2021,167900,172200,953,4300,35.9967,-78.8966,1
3.45,27514,2,3,1450,1,1974,199900,201000,73,1100,35.9203,-79.0372,1
3.45,27612,2,2,955,1,1985,234900,236000,37,1100,35.852,-78.6841,3
3.45,27701,1,1,408,1,2021,171900,172900,731,1000,35.9967,-78.8966,1
3.45,27514,2,3,1306,1,1974,180000,180000,0,0,35.9203,-79.0372,1
3.45,27701,1,1,411,1,2021,189900,189900,758,0,35.9967,-78.8966,1
3.45,27517,2,2,1311,1,1975,265000,265000,55,0,35.9182,-79.0035,1
3.45,27605,1,1,660,1,2021,345000,345000,188,0,35.7908,-78.653,0
3.45,27601,2,2,1535,1,2008,749000,749000,40,0,35.7727,-78.6324,0
3.45,27601,3,4,1492,1,2021,545000,545000,297,0,35.7727,-78.6324,0
3.45,27519,3,3,1938,1,2017,465000,465000,53,0,35.8072,-78.887,1
3.45,27510,2,2,958,1,1983,249000,248000,36,-1000,35.9055,-79.0901,1
3.45,27701,1,1,411,1,2021,186900,182800,960,-4100,35.9967,-78.8966,1
